name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,GW,season,opponent_name,opponent_short_name,opponent_code,opponent_strength,opponent_strength_overall_home,opponent_strength_overall_away,opponent_strength_attack_home,opponent_strength_attack_away,opponent_strength_defence_home,opponent_strength_defence_away,us_shots,us_id,us_season,us_roster_id,us_key_passes,us_npg,us_npxG,us_xGChain,us_xGBuildup,player_id
Liam Cooper,DEF,Leeds,2.5,0,0,15,0,10.9,221,0.0,0.0,0.0,0.0,104,1,0,2.9,14.0,2022-10-16T13:00:00Z,90,1,0,0,0,0,11,0,6712,0,1,0,4.0,2,164,674,510,44,True,0,11,2022-23,Arsenal,ARS,3,4,1245,1285,1250,1250,1240,1320,0.0,18305.0,2022.0,556760.0,1.0,0.0,0.0,0.098448596894741,0.098448596894741,8816.0
Erling Haaland,FWD,Man City,9.2,0,0,-2,0,13.9,318,0.0,0.0,0.0,0.0,106,1,0,15.4,18.2,2022-10-16T15:30:00Z,90,12,0,0,0,0,11,0,8989666,0,0,1,122.0,2,40632,72323,31691,122,False,0,11,2022-23,Liverpool,LIV,14,4,1220,1275,1180,1250,1260,1300,6.0,18307.0,2022.0,556901.0,1.0,0.0,0.5527999997138977,0.6886230111122131,0.058000199496746,8260.0
Lewis Cook,MID,Bournemouth,1.7,0,0,18,0,43.1,67,0.0,0.0,0.0,0.0,103,2,0,6.2,18.4,2022-10-15T14:00:00Z,90,9,0,0,0,0,11,0,9098,0,2,2,0.0,2,-219,716,935,49,False,0,11,2022-23,Fulham,FUL,54,3,1095,1100,1070,1065,1120,1140,0.0,18304.0,2022.0,555982.0,3.0,0.0,0.0,0.0,0.0,1789.0
Phil Foden,MID,Man City,10.0,0,0,22,0,58.8,314,0.0,0.0,0.0,0.0,106,1,0,10.1,31.8,2022-10-16T15:30:00Z,90,12,0,0,0,0,11,0,2154425,0,0,1,10.0,2,569374,615777,46403,82,False,0,11,2022-23,Liverpool,LIV,14,4,1220,1275,1180,1250,1260,1300,0.0,18307.0,2022.0,556902.0,3.0,0.0,0.0,0.477768987417221,0.4197689890861511,6055.0
Steve Cook,DEF,Nott'm Forest,0.2,0,0,12,0,10.5,379,0.0,0.0,0.0,0.0,110,1,0,2.6,11.0,2022-10-15T14:00:00Z,90,20,0,0,0,0,11,0,12835,0,0,1,4.0,2,-42,479,521,44,False,0,11,2022-23,Wolves,WOL,39,3,1080,1090,1100,1100,1060,1080,0.0,18311.0,2022.0,555947.0,1.0,0.0,0.0,0.0,0.0,458.0
Sékou Mara,FWD,Southampton,1.0,0,0,2,0,10.3,528,0.0,0.0,0.0,0.0,108,0,0,1.4,3.2,2022-10-16T13:00:00Z,16,19,0,0,0,0,11,0,10206,0,1,1,0.0,1,-1440,447,1887,54,True,0,11,2022-23,West Ham,WHU,21,3,1100,1130,1145,1150,1060,1110,0.0,18309.0,2022.0,556678.0,1.0,0.0,0.0,0.019760699942708,0.0,8970.0
Dean Henderson,GK,Nott'm Forest,1.2,0,0,12,0,0.0,398,0.0,0.0,0.0,0.0,110,1,0,0.7,7.0,2022-10-15T14:00:00Z,90,20,0,0,0,0,11,1,1340776,0,0,1,0.0,2,-38917,14245,53162,47,False,0,11,2022-23,Wolves,WOL,39,3,1080,1090,1100,1100,1060,1080,0.0,18311.0,2022.0,555945.0,0.0,0.0,0.0,0.0570128001272678,0.0570128001272678,7702.0
Jack Stacey,DEF,Bournemouth,0.3,0,0,3,0,0.0,65,0.0,0.0,0.0,0.0,103,0,0,0.2,2.0,2022-10-15T14:00:00Z,1,9,0,0,0,0,11,0,4805,0,2,2,0.0,1,-34,188,222,43,False,0,11,2022-23,Fulham,FUL,54,3,1095,1100,1070,1065,1120,1140,0.0,18304.0,2022.0,555988.0,0.0,0.0,0.0,0.0,0.0,7823.0
Mateusz Klich,MID,Leeds,0.5,0,0,3,0,1.8,223,0.0,0.0,0.0,0.0,104,0,0,0.2,0.4,2022-10-16T13:00:00Z,15,1,0,0,0,0,11,0,7470,0,1,0,0.0,1,-143,298,441,47,True,0,11,2022-23,Arsenal,ARS,3,4,1245,1285,1250,1250,1240,1320,0.0,18305.0,2022.0,556769.0,0.0,0.0,0.0,0.0,0.0,4381.0
Armel Bella-Kotchap,DEF,Southampton,0.7,0,0,5,0,0.2,423,0.0,0.0,0.0,0.0,108,0,0,2.2,4.4,2022-10-16T13:00:00Z,41,19,0,0,0,0,11,0,27788,0,1,1,17.0,1,-282,1645,1927,45,True,0,11,2022-23,West Ham,WHU,21,3,1100,1130,1145,1150,1060,1110,1.0,18309.0,2022.0,556667.0,0.0,0.0,0.0225830990821123,0.0,0.0,9710.0
Ainsley Maitland-Niles,MID,Southampton,1.0,0,0,9,0,0.6,21,0.0,0.0,0.0,0.0,108,1,0,1.3,12.6,2022-10-16T13:00:00Z,74,19,0,0,0,0,11,0,5326,0,1,1,0.0,2,-231,88,319,48,True,0,11,2022-23,West Ham,WHU,21,3,1100,1130,1145,1150,1060,1110,0.0,18309.0,2022.0,556671.0,0.0,0.0,0.0,0.0694373995065689,0.0694373995065689,1750.0
James Milner,MID,Liverpool,1.3,0,0,9,1,1.4,274,0.0,0.0,0.0,0.0,106,0,0,2.0,15.0,2022-10-16T15:30:00Z,90,13,0,0,0,0,11,0,102239,0,0,1,4.0,3,-5717,1680,7397,45,True,0,11,2022-23,Man City,MCI,43,5,1350,1360,1340,1340,1360,1380,1.0,18307.0,2022.0,556877.0,0.0,0.0,0.0542775988578796,0.0,0.0,489.0
Kevin De Bruyne,MID,Man City,6.5,0,0,16,0,37.1,301,0.0,0.0,0.0,0.0,106,1,0,6.7,14.0,2022-10-16T15:30:00Z,90,12,0,0,0,0,11,0,3749684,0,0,1,16.0,2,-66797,131945,198742,124,False,0,11,2022-23,Liverpool,LIV,14,4,1220,1275,1180,1250,1260,1300,1.0,18307.0,2022.0,556897.0,3.0,0.0,0.0259134992957115,0.5495280027389526,0.127127006649971,447.0
Joe Gelhardt,FWD,Leeds,0.2,0,0,3,0,0.0,242,0.0,0.0,0.0,0.0,104,0,0,0.0,0.0,2022-10-16T13:00:00Z,1,1,0,0,0,0,11,0,28180,0,1,0,0.0,1,-977,1062,2039,52,True,0,11,2022-23,Arsenal,ARS,3,4,1245,1285,1250,1250,1240,1320,0.0,18305.0,2022.0,556771.0,0.0,0.0,0.0,0.0,0.0,9339.0
Ben Mee,DEF,Brentford,3.8,0,0,23,1,0.3,526,0.0,0.0,0.0,0.0,102,0,0,3.4,27.2,2022-10-14T19:00:00Z,90,5,0,0,0,0,11,0,336232,0,0,2,6.0,6,-1352,18302,19654,45,True,0,11,2022-23,Brighton,BHA,36,3,1170,1175,1140,1150,1200,1200,1.0,18303.0,2022.0,555537.0,0.0,0.0,0.0646784976124763,0.0,0.0,1654.0
Daniel James,MID,Fulham,2.2,0,0,4,0,1.9,231,0.0,0.0,0.0,0.0,103,2,0,5.7,1.4,2022-10-15T14:00:00Z,45,3,0,0,0,0,11,0,17302,0,2,2,54.0,1,283,1728,1445,60,True,0,11,2022-23,Bournemouth,BOU,91,2,1035,1095,1020,1110,1050,1080,3.0,18304.0,2022.0,555967.0,0.0,0.0,0.1973759979009628,0.270916998386383,0.0735412016510963,5595.0
João Cancelo,DEF,Man City,7.5,0,0,10,0,6.3,306,0.0,0.0,0.0,0.0,106,1,0,3.5,5.0,2022-10-16T15:30:00Z,90,12,0,0,0,0,11,0,5882296,0,0,1,24.0,2,334508,392136,57628,73,False,0,11,2022-23,Liverpool,LIV,14,4,1220,1275,1180,1250,1260,1300,1.0,18307.0,2022.0,556893.0,0.0,0.0,0.0339456982910633,0.541638970375061,0.5076940059661865,2379.0
Bruno Borges Fernandes,MID,Man Utd,1.7,0,0,10,1,42.2,333,0.0,0.0,0.0,0.0,107,0,0,7.3,16.6,2022-10-16T13:00:00Z,90,15,0,0,0,0,11,0,221219,0,0,0,14.0,2,-9630,5900,15530,98,True,1,11,2022-23,Newcastle,NEW,4,4,1210,1260,1250,1300,1165,1220,2.0,18308.0,2022.0,556585.0,3.0,0.0,0.0531563982367515,0.6997259855270386,0.5122050046920776,1228.0
Tyler Adams,MID,Leeds,1.8,0,0,8,0,3.5,506,0.0,0.0,0.0,0.0,104,1,0,1.2,8.4,2022-10-16T13:00:00Z,90,1,0,0,0,0,11,0,20149,0,1,0,0.0,2,-485,732,1217,50,True,0,11,2022-23,Arsenal,ARS,3,4,1245,1285,1250,1250,1240,1320,0.0,18305.0,2022.0,556763.0,0.0,0.0,0.0,0.4697160124778747,0.4697160124778747,7352.0
Jordan Zemura,DEF,Bournemouth,2.7,0,0,4,0,10.8,76,0.0,0.0,0.0,0.0,103,0,0,1.7,4.0,2022-10-15T14:00:00Z,10,9,0,0,0,0,11,0,27605,0,2,2,2.0,1,-936,2581,3517,44,False,0,11,2022-23,Fulham,FUL,54,3,1095,1100,1070,1065,1120,1140,0.0,18304.0,2022.0,555986.0,1.0,0.0,0.0,0.0177992992103099,0.0,10740.0
Rob Holding,DEF,Arsenal,0.7,0,0,3,0,0.1,5,0.0,0.0,0.0,0.0,104,0,0,0.0,0.2,2022-10-16T13:00:00Z,8,11,0,0,0,0,11,0,12405,0,1,0,0.0,1,-327,329,656,42,False,0,11,2022-23,Leeds,LEE,2,3,1100,1090,1070,1075,1130,1120,0.0,18305.0,2022.0,556785.0,0.0,0.0,0.0,0.0,0.0,1749.0
Ivan Toney,FWD,Brentford,5.0,0,3,54,1,16.7,80,0.0,0.0,0.0,0.0,102,0,2,14.8,72.8,2022-10-14T19:00:00Z,90,5,0,0,0,0,11,0,2518602,0,0,2,58.0,12,50656,182368,131712,73,True,1,11,2022-23,Brighton,BHA,36,3,1170,1175,1140,1150,1200,1200,2.0,18303.0,2022.0,555543.0,1.0,1.0,0.5894529819488525,0.9566400051116944,0.0,998.0
Nampalys Mendy,MID,Leicester,0.2,0,0,3,0,1.8,252,0.0,0.0,0.0,0.0,105,0,0,0.4,2.4,2022-10-15T11:30:00Z,25,7,0,0,0,0,11,0,52443,0,0,0,0.0,1,-5551,849,6400,43,True,0,11,2022-23,Crystal Palace,CRY,31,3,1085,1100,1110,1110,1060,1090,0.0,18306.0,2022.0,555700.0,0.0,0.0,0.0,0.0,0.0,1785.0
Fábio Ferreira Vieira,MID,Arsenal,3.7,0,0,2,0,14.8,25,0.0,0.0,0.0,0.0,104,0,0,1.6,1.2,2022-10-16T13:00:00Z,17,11,0,0,0,0,11,0,17124,0,1,0,0.0,1,-1226,1285,2511,57,False,0,11,2022-23,Leeds,LEE,2,3,1100,1090,1070,1075,1130,1120,0.0,18305.0,2022.0,556783.0,1.0,0.0,0.0,0.0,0.0,11007.0
Ryan Fredericks,DEF,Bournemouth,0.0,0,0,8,0,0.5,59,0.0,0.0,0.0,0.0,103,2,0,0.8,7.6,2022-10-15T14:00:00Z,90,9,0,0,0,0,11,0,2397,0,2,2,0.0,1,190,254,64,44,False,0,11,2022-23,Fulham,FUL,54,3,1095,1100,1070,1065,1120,1140,0.0,18304.0,2022.0,555976.0,0.0,0.0,0.0,0.0177992992103099,0.0177992992103099,6891.0
Cheikhou Kouyaté,MID,Nott'm Forest,0.8,0,0,5,0,1.3,583,0.0,0.0,0.0,0.0,110,1,0,1.8,9.4,2022-10-15T14:00:00Z,69,20,0,0,0,0,11,0,25329,0,0,1,7.0,2,-1804,972,2776,45,False,0,11,2022-23,Wolves,WOL,39,3,1080,1090,1100,1100,1060,1080,1.0,18311.0,2022.0,555950.0,0.0,0.0,0.0084209395572543,0.0084209395572543,0.0,532.0
Taiwo Awoniyi,FWD,Nott'm Forest,0.5,0,0,3,0,0.0,397,0.0,0.0,0.0,0.0,110,0,0,0.0,0.2,2022-10-15T14:00:00Z,6,20,0,0,0,0,11,0,65902,0,0,1,0.0,1,-4987,1773,6760,58,False,0,11,2022-23,Wolves,WOL,39,3,1080,1090,1100,1100,1060,1080,0.0,18311.0,2022.0,555957.0,0.0,0.0,0.0,0.0,0.0,7814.0
Morgan Gibbs-White,MID,Nott'm Forest,2.8,0,0,8,0,21.3,493,0.0,0.0,0.0,0.0,110,1,0,3.2,3.2,2022-10-15T14:00:00Z,90,20,0,0,0,0,11,0,33596,0,0,1,7.0,2,-564,2506,3070,55,False,0,11,2022-23,Wolves,WOL,39,3,1080,1090,1100,1100,1060,1080,2.0,18311.0,2022.0,555955.0,1.0,0.0,0.1270090043544769,0.0888433009386062,0.0318305008113384,6857.0
Ryan Christie,MID,Bournemouth,2.7,0,0,10,0,25.7,69,0.0,0.0,0.0,0.0,103,2,0,3.8,12.4,2022-10-15T14:00:00Z,88,9,0,0,0,0,11,0,7122,0,2,2,0.0,2,1297,1637,340,53,False,0,11,2022-23,Fulham,FUL,54,3,1095,1100,1070,1065,1120,1140,0.0,18304.0,2022.0,555980.0,2.0,0.0,0.0,0.1883929967880249,0.1190650016069412,10744.0
Pervis Estupiñán,DEF,Brighton,1.0,0,0,10,0,30.2,586,0.0,0.0,0.0,0.0,102,1,0,4.7,15.2,2022-10-14T19:00:00Z,45,4,0,0,0,0,11,0,63325,0,0,2,2.0,1,6267,9541,3274,45,False,0,11,2022-23,Brentford,BRE,94,3,1115,1180,1100,1160,1130,1200,0.0,18303.0,2022.0,555554.0,2.0,0.0,0.0,0.3124440014362335,0.1771399974822998,5136.0
Matty Cash,DEF,Aston Villa,0.5,0,0,15,0,50.0,43,0.0,0.0,0.0,0.0,101,2,0,6.6,16.2,2022-10-16T13:00:00Z,90,6,0,0,0,0,11,0,452001,0,2,0,0.0,1,-3925,9362,13287,46,True,0,11,2022-23,Chelsea,CHE,8,3,1165,1220,1190,1220,1140,1220,0.0,18302.0,2022.0,556548.0,3.0,0.0,0.0,0.1503430008888244,0.0928620025515556,8864.0
Bernardo Veiga de Carvalho e Silva,MID,Man City,4.0,0,0,7,0,3.8,311,0.0,0.0,0.0,0.0,106,1,0,2.6,16.6,2022-10-16T15:30:00Z,90,12,0,0,0,0,11,0,1117868,0,0,1,6.0,2,-202687,19643,222330,70,False,0,11,2022-23,Liverpool,LIV,14,4,1220,1275,1180,1250,1260,1300,2.0,18307.0,2022.0,556900.0,0.0,0.0,0.0453714989125728,0.2625609934329986,0.2325479984283447,3635.0
Raphaël Varane,DEF,Man Utd,2.3,0,0,25,1,1.0,329,0.0,0.0,0.0,0.0,107,0,0,1.9,16.0,2022-10-16T13:00:00Z,90,15,0,0,0,0,11,0,299918,0,0,0,2.0,6,-9327,9014,18341,48,True,0,11,2022-23,Newcastle,NEW,4,4,1210,1260,1250,1300,1165,1220,0.0,18308.0,2022.0,556580.0,0.0,0.0,0.0,0.4145509898662567,0.4145509898662567,2245.0
Vitalii Mykolenko,DEF,Everton,1.7,0,0,9,0,1.5,194,0.0,0.0,0.0,0.0,109,2,0,1.2,10.2,2022-10-15T16:30:00Z,90,18,0,0,0,0,11,0,59088,0,0,2,0.0,0,153,4278,4125,45,False,1,11,2022-23,Spurs,TOT,6,3,1155,1220,1140,1210,1170,1230,0.0,18310.0,2022.0,556190.0,0.0,0.0,0.0,0.0,0.0,10291.0
Dominic Solanke,FWD,Bournemouth,5.5,1,3,36,0,13.6,66,0.0,0.0,0.0,0.0,103,2,1,11.0,54.4,2022-10-15T14:00:00Z,88,9,0,0,0,0,11,0,212134,0,2,2,42.0,12,48864,59167,10303,57,False,0,11,2022-23,Fulham,FUL,54,3,1095,1100,1070,1065,1120,1140,2.0,18304.0,2022.0,555985.0,1.0,1.0,0.500415027141571,0.6016809940338135,0.0,1679.0
Vitaly Janelt,MID,Brentford,2.2,0,0,9,1,1.1,86,0.0,0.0,0.0,0.0,102,0,0,2.4,22.8,2022-10-14T19:00:00Z,90,5,0,0,0,0,11,0,16161,0,0,2,0.0,3,-1577,792,2369,55,True,0,11,2022-23,Brighton,BHA,36,3,1170,1175,1140,1150,1200,1200,0.0,18303.0,2022.0,555540.0,0.0,0.0,0.0,0.3671860098838806,0.3671860098838806,9680.0
Robert Sánchez,GK,Brighton,1.7,0,0,8,0,0.0,113,0.0,0.0,0.0,0.0,102,2,0,0.3,2.6,2022-10-14T19:00:00Z,90,4,0,0,0,0,11,0,1624656,0,0,2,0.0,1,14181,49045,34864,47,False,0,11,2022-23,Brentford,BRE,94,3,1115,1180,1100,1160,1130,1200,0.0,18303.0,2022.0,555550.0,0.0,0.0,0.0,0.4891879856586456,0.4891879856586456,9098.0
Hugo Bueno López,DEF,Wolves,0.7,0,0,4,0,0.0,558,0.0,0.0,0.0,0.0,110,0,0,0.4,4.0,2022-10-15T14:00:00Z,1,16,0,0,0,0,11,0,72992,0,0,1,0.0,1,-1186,915,2101,40,True,0,11,2022-23,Nott'm Forest,NFO,17,3,1050,1100,1065,1100,1030,1105,0.0,18311.0,2022.0,555941.0,0.0,0.0,0.0,0.0,0.0,10140.0
Pierre-Emile Højbjerg,MID,Spurs,5.3,0,1,26,1,5.6,433,0.0,0.0,0.0,0.0,109,0,1,5.7,33.0,2022-10-15T16:30:00Z,90,8,0,0,0,0,11,0,301938,0,0,2,18.0,9,-10918,15522,26440,55,True,0,11,2022-23,Everton,EVE,11,3,1055,1095,1070,1100,1040,1090,2.0,18310.0,2022.0,556178.0,0.0,1.0,0.131182000041008,0.3708060085773468,0.2396239936351776,343.0
Jairo Riedewald,MID,Crystal Palace,0.3,0,0,4,0,2.0,164,0.0,0.0,0.0,0.0,105,0,0,1.0,7.8,2022-10-15T11:30:00Z,34,10,0,0,0,0,11,0,5533,0,0,0,0.0,1,-151,114,265,44,False,0,11,2022-23,Leicester,LEI,13,3,1130,1115,1065,1110,1200,1120,0.0,18306.0,2022.0,555714.0,0.0,0.0,0.0,0.0549407005310058,0.0549407005310058,6027.0
Declan Rice,MID,West Ham,4.0,0,3,36,0,25.3,467,0.0,0.0,0.0,0.0,108,1,1,9.3,53.0,2022-10-16T13:00:00Z,90,17,0,0,0,0,11,0,433897,0,1,1,15.0,10,-17444,8681,26125,49,False,0,11,2022-23,Southampton,SOU,20,2,1065,1070,1070,1070,1060,1080,2.0,18309.0,2022.0,556688.0,2.0,1.0,0.0438208989799022,0.2184499949216842,0.1933040022850036,5553.0
Daniel Amartey,DEF,Leicester,1.5,0,0,25,1,1.0,257,0.0,0.0,0.0,0.0,105,0,0,1.3,12.0,2022-10-15T11:30:00Z,90,7,0,0,0,0,11,0,20423,0,0,0,0.0,6,-577,379,956,43,True,0,11,2022-23,Crystal Palace,CRY,31,3,1085,1100,1110,1110,1060,1090,0.0,18306.0,2022.0,555690.0,0.0,0.0,0.0,0.1548449993133545,0.1548449993133545,759.0
David Raya Martin,GK,Brentford,4.5,0,2,36,1,0.0,81,0.0,0.0,0.0,0.0,102,0,0,4.8,47.8,2022-10-14T19:00:00Z,90,5,0,0,0,0,11,7,729615,0,0,2,0.0,10,-15180,15545,30725,45,True,0,11,2022-23,Brighton,BHA,36,3,1170,1175,1140,1150,1200,1200,0.0,18303.0,2022.0,555534.0,0.0,0.0,0.0,0.0,0.0,9676.0
Solly March,MID,Brighton,3.3,0,0,10,0,43.7,107,0.0,0.0,0.0,0.0,102,2,0,12.5,22.0,2022-10-14T19:00:00Z,90,4,0,0,0,0,11,0,56532,0,0,2,59.0,2,2981,7917,4936,50,False,0,11,2022-23,Brentford,BRE,94,3,1115,1180,1100,1160,1130,1200,3.0,18303.0,2022.0,555555.0,3.0,0.0,0.5818319916725159,0.6801829934120178,0.0648271963000297,6049.0
Brenden Aaronson,MID,Leeds,2.8,0,0,11,0,45.4,246,0.0,0.0,0.0,0.0,104,1,0,7.8,18.8,2022-10-16T13:00:00Z,90,1,0,0,0,0,11,0,136340,0,1,0,14.0,2,-6872,3233,10105,55,True,0,11,2022-23,Arsenal,ARS,3,4,1245,1285,1250,1250,1240,1320,2.0,18305.0,2022.0,556764.0,4.0,0.0,0.0568137988448143,0.4602270126342773,0.1109199970960617,10751.0
Danny Ward,GK,Leicester,3.8,0,0,22,1,0.0,254,0.0,0.0,0.0,0.0,105,0,0,0.7,7.4,2022-10-15T11:30:00Z,90,7,0,0,0,0,11,1,2764649,0,0,0,0.0,6,-1263,39545,40808,41,True,0,11,2022-23,Crystal Palace,CRY,31,3,1085,1100,1110,1110,1060,1090,0.0,18306.0,2022.0,555687.0,0.0,0.0,0.0,0.0379148982465267,0.0379148982465267,473.0
Joachim Andersen,DEF,Crystal Palace,2.3,0,0,21,1,0.9,165,0.0,0.0,0.0,0.0,105,0,0,1.5,13.8,2022-10-15T11:30:00Z,90,10,0,0,0,0,11,0,279695,0,0,0,0.0,5,27893,39061,11168,45,False,1,11,2022-23,Leicester,LEI,13,3,1130,1115,1065,1110,1200,1120,0.0,18306.0,2022.0,555704.0,0.0,0.0,0.0,0.1043910011649131,0.1043910011649131,6314.0
Ederson Santana de Moraes,GK,Man City,4.0,0,0,16,0,0.0,307,0.0,0.0,0.0,0.0,106,1,0,1.6,15.8,2022-10-16T15:30:00Z,90,12,0,0,0,0,11,1,1555297,0,0,1,0.0,2,-93535,23983,117518,55,False,0,11,2022-23,Liverpool,LIV,14,4,1220,1275,1180,1250,1260,1300,0.0,18307.0,2022.0,556892.0,0.0,0.0,0.0,0.0467421002686023,0.0467421002686023,6054.0
Jarrod Bowen,MID,West Ham,6.2,0,0,7,0,37.2,465,0.0,0.0,0.0,0.0,108,1,0,8.3,14.2,2022-10-16T13:00:00Z,90,17,0,0,0,0,11,0,596908,0,1,1,32.0,2,85998,105827,19829,82,False,0,11,2022-23,Southampton,SOU,20,2,1065,1070,1070,1070,1060,1080,2.0,18309.0,2022.0,556689.0,3.0,0.0,0.0646732002496719,0.3417980074882507,0.0171128995716571,1776.0
Bryan Mbeumo,FWD,Brentford,2.0,0,0,3,1,16.1,95,0.0,0.0,0.0,0.0,102,0,0,2.8,1.8,2022-10-14T19:00:00Z,79,5,0,0,0,0,11,0,184259,0,0,2,10.0,2,-9593,9619,19212,59,True,0,11,2022-23,Brighton,BHA,36,3,1170,1175,1140,1150,1200,1200,1.0,18303.0,2022.0,555542.0,1.0,0.0,0.0546494014561176,0.6441029906272888,0.5894529819488525,6552.0
Amadou Onana,MID,Everton,2.3,0,0,10,0,14.7,577,0.0,0.0,0.0,0.0,109,2,0,3.6,11.4,2022-10-15T16:30:00Z,90,18,0,0,0,0,11,0,21368,0,0,2,10.0,2,220,2093,1873,49,False,0,11,2022-23,Spurs,TOT,6,3,1155,1220,1140,1210,1170,1230,1.0,18310.0,2022.0,556194.0,1.0,0.0,0.3518519997596741,0.3518519997596741,0.0,9667.0
Amad Diallo,MID,Man Utd,0.0,0,0,0,0,0.0,550,0.0,0.0,0.0,0.0,107,0,0,0.0,0.0,2022-10-16T13:00:00Z,0,15,0,0,0,0,11,0,6819,0,0,0,0.0,0,-345,0,345,44,True,0,11,2022-23,Newcastle,NEW,4,4,1210,1260,1250,1300,1165,1220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8127.0
Marcus Rashford,MID,Man Utd,1.3,0,0,3,0,11.9,335,0.0,0.0,0.0,0.0,107,0,0,2.0,0.2,2022-10-16T13:00:00Z,18,15,0,0,0,0,11,0,1710049,0,0,0,8.0,1,94753,187323,92570,65,True,0,11,2022-23,Newcastle,NEW,4,4,1210,1260,1250,1300,1165,1220,2.0,18308.0,2022.0,556588.0,1.0,0.0,0.6339259743690491,0.9748769998550416,0.0,556.0
Julián Álvarez,FWD,Man City,1.0,0,0,3,0,0.0,319,0.0,0.0,0.0,0.0,106,0,0,0.0,0.0,2022-10-16T15:30:00Z,1,12,0,0,0,0,11,0,116955,0,0,1,0.0,1,-10532,1828,12360,61,False,0,11,2022-23,Liverpool,LIV,14,4,1220,1275,1180,1250,1260,1300,0.0,18307.0,2022.0,556903.0,0.0,0.0,0.0,0.0,0.0,10846.0
Takehiro Tomiyasu,DEF,Arsenal,2.7,0,0,26,1,1.3,14,0.0,0.0,0.0,0.0,104,0,0,1.4,12.4,2022-10-16T13:00:00Z,90,11,0,0,0,0,11,0,79400,0,1,0,0.0,6,3731,8402,4671,42,False,0,11,2022-23,Leeds,LEE,2,3,1100,1090,1070,1075,1130,1120,0.0,18305.0,2022.0,556776.0,0.0,0.0,0.0,0.0195195004343986,0.0195195004343986,7931.0
Shandon Baptiste,MID,Brentford,1.5,0,0,0,0,0.0,94,0.0,0.0,0.0,0.0,102,0,0,0.1,1.0,2022-10-14T19:00:00Z,19,5,0,0,0,0,11,0,36121,0,0,2,0.0,0,-970,1710,2680,45,True,1,11,2022-23,Brighton,BHA,36,3,1170,1175,1140,1150,1200,1200,0.0,18303.0,2022.0,555546.0,0.0,0.0,0.0,0.0,0.0,9914.0
Nathan Aké,DEF,Man City,2.2,0,0,16,0,3.3,308,0.0,0.0,0.0,0.0,106,1,0,2.4,16.2,2022-10-16T15:30:00Z,90,12,0,0,0,0,11,0,86016,0,0,1,4.0,2,-905,5113,6018,50,False,0,11,2022-23,Liverpool,LIV,14,4,1220,1275,1180,1250,1260,1300,0.0,18307.0,2022.0,556896.0,0.0,0.0,0.0,0.5205550193786621,0.5205550193786621,579.0
Bukayo Saka,MID,Arsenal,9.3,0,1,28,1,18.3,13,0.0,0.0,0.0,0.0,104,0,1,7.5,37.4,2022-10-16T13:00:00Z,81,11,0,0,0,0,11,0,1437635,0,1,0,19.0,9,257682,283723,26041,78,False,0,11,2022-23,Leeds,LEE,2,3,1100,1090,1070,1075,1130,1120,1.0,18305.0,2022.0,556779.0,1.0,1.0,0.0682094022631645,0.0682094022631645,0.0,7322.0
Trent Alexander-Arnold,DEF,Liverpool,0.0,0,0,-1,0,0.0,285,0.0,0.0,0.0,0.0,106,0,0,0.5,0.0,2022-10-16T15:30:00Z,1,13,0,0,0,0,11,0,2116211,0,0,1,7.0,1,-915519,6531,922050,73,True,0,11,2022-23,Man City,MCI,43,5,1350,1360,1340,1340,1360,1380,1.0,18307.0,2022.0,556891.0,0.0,0.0,0.4963780045509338,0.4963780045509338,0.0,1791.0
Kiernan Dewsbury-Hall,MID,Leicester,3.2,0,0,11,1,25.4,266,0.0,0.0,0.0,0.0,105,0,0,4.8,10.4,2022-10-15T11:30:00Z,90,7,0,0,0,0,11,0,113512,0,0,0,12.0,3,-7633,3605,11238,50,True,0,11,2022-23,Crystal Palace,CRY,31,3,1085,1100,1110,1110,1060,1090,1.0,18306.0,2022.0,555695.0,2.0,0.0,0.0497805997729301,0.2693960070610046,0.1436759978532791,9739.0
Mohamed Salah,MID,Liverpool,5.0,0,0,15,1,5.7,283,0.0,0.0,0.0,0.0,106,0,1,5.9,30.4,2022-10-16T15:30:00Z,89,13,0,0,0,0,11,0,2730746,0,0,1,23.0,8,-304283,48436,352719,127,True,0,11,2022-23,Man City,MCI,43,5,1350,1360,1340,1340,1360,1380,3.0,18307.0,2022.0,556884.0,0.0,1.0,0.7256360054016113,0.7256360054016113,0.0,1250.0
Thomas Partey,MID,Arsenal,5.0,0,0,15,1,1.0,6,0.0,0.0,0.0,0.0,104,0,0,1.1,10.0,2022-10-16T13:00:00Z,90,11,0,0,0,0,11,0,49227,0,1,0,0.0,3,3125,7934,4809,48,False,0,11,2022-23,Leeds,LEE,2,3,1100,1090,1070,1075,1130,1120,0.0,18305.0,2022.0,556777.0,0.0,0.0,0.0,0.0489575006067752,0.0489575006067752,2328.0
